position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
763706 40248682 -0.000283581 47816 m2 0.3215 0.1975 0.4455 0.000992 0.0704876
1357866 19430801 -0.000869693 23086 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1191758 40866777 0.000553534 48551 m2 0.28875 0.2385 0.339 0.000402 0.012295
1225040 41682866 -0.00177866 49519 m2 0.2685 0.244 0.293 0.000196 0.00305614
1360850 21138490 0.00226845 25113 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1463358 12908424 -0.00228027 15338 m2 0.504 0.297 0.711 0.001656 0.171407
874041 39292700 -0.000847395 46679 m2 0.09375 0.0825 0.105 9e-05 0.00148966
104834 40850850 -0.00153296 48532 m2 0.17225 0.1615 0.183 8.6e-05 0.00081051
1245554 41982106 0.00062269 49876 m2 0.05225 0.045 0.0595 5.8e-05 0.00106144
677797 7427611 0.00307189 8823 m2 0.51625 0.733 0.2995 -0.001734 0.188121
760538 39697766 0.0013687 47160 m2 0.46525 0.279 0.6515 0.00149 0.13943
1437028 4292127 0.000680588 5096 m2 0.496 0.703 0.289 -0.001656 0.171407
623013 26279674 0.00109786 31224 m2 0.49075 0.278 0.7035 0.001702 0.181112
814309 40972109 0.000752962 48676 m2 0.31325 0.3245 0.302 -9e-05 0.000588322
668880 27038832 -0.000803421 32126 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1994 41914146 -0.00393509 49796 m2 0.073 0.0595 0.0865 0.000108 0.00269318
755167 33569536 0.000194717 39881 m2 0.5025 0.3 0.705 0.00162 0.164029
1548557 41664008 4.33398e-05 49497 m2 0.109 0.0815 0.1365 0.00022 0.00778684
652547 27737101 0.00101584 32954 m2 0.49075 0.278 0.7035 0.001702 0.181112
471040 41708860 0.00602812 49551 m2 0.12175 0.1355 0.108 -0.00011 0.00176815
767617 9468759 -0.000814233 11249 m2 0.5025 0.3 0.705 0.00162 0.164029
780 38818059 0.000416203 46114 m2 0.72475 0.7475 0.702 -0.000182 0.00259446
953836 41192556 -0.00322025 48938 m2 0.102 0.1105 0.0935 -6.8e-05 0.00078879
678902 19989912 -0.00414831 23749 m2 0.48375 0.267 0.7005 0.001734 0.188121
1420069 5488054 -0.00157116 6517 m2 0.504 0.297 0.711 0.001656 0.171407
1481687 41405128 -0.00190022 49190 m2 0.24675 0.34 0.1535 -0.000746 0.0467844
673429 41673204 0.000332022 49508 m2 0.08675 0.0485 0.125 0.000306 0.0184673
381353 36793293 0.00125829 43709 m2 0.93225 0.9355 0.929 -2.6e-05 0.000167234
1387671 24569152 -0.00268952 29191 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1439444 5885817 -0.00321687 6991 m2 0.504 0.297 0.711 0.001656 0.171407
658883 31655907 -0.000960709 37610 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1865065 41880793 -0.00095523 49756 m2 0.0805 0.076 0.085 3.6e-05 0.000273576
478994 38086634 0.000278134 45245 m2 0.80625 0.807 0.8055 -6e-06 3.6009e-06
1886948 40555490 -0.00500656 48180 m2 0.11625 0.1005 0.132 0.000126 0.00241456
654176 30598957 -0.000176647 36353 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1052655 41274617 -0.00174751 49035 m2 0.18775 0.197 0.1785 -7.4e-05 0.000561066
633290 41748960 -0.00512 49599 m2 0.08325 0.115 0.0515 -0.000254 0.0132085
227743 39682050 -0.00157644 47142 m2 0.3155 0.32 0.311 -3.6e-05 9.37675e-05
516579 38378178 0.0016674 45590 m2 0.3515 0.3495 0.3535 1.6e-05 1.75479e-05
768269 23667219 0.0020332 28117 m2 0.4975 0.7 0.295 -0.00162 0.164029
665667 26736172 -0.00347373 31766 m2 0.48375 0.267 0.7005 0.001734 0.188121
1441743 5580734 -0.00106854 6628 m2 0.496 0.703 0.289 -0.001656 0.171407
81823 41349615 0.00282237 49125 m2 0.0735 0.084 0.063 -8.4e-05 0.001619
776288 10053452 -0.000429273 11944 m2 0.5025 0.3 0.705 0.00162 0.164029
1388552 36142470 -0.00202124 42936 m2 0.38 0.2135 0.5465 0.001332 0.117667
636196 21728921 -0.00143616 25815 m2 0.49075 0.278 0.7035 0.001702 0.181112
446341 41706475 0.00274116 49548 m2 0.06775 0.0805 0.055 -0.000102 0.00257382
694521 40573865 -0.000214323 48202 m2 0.07275 0.0685 0.077 3.4e-05 0.000267761
674907 14532396 -0.00200018 17267 m2 0.48375 0.267 0.7005 0.001734 0.188121
1497375 36266883 -0.0010596 43085 m2 0.50975 0.558 0.4615 -0.000386 0.00931579
766371 24569043 -0.000170792 29190 m2 0.5025 0.3 0.705 0.00162 0.164029
637445 11609973 0.00174145 13793 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1375452 41321599 0.00221593 49092 m2 0.06675 0.088 0.0455 -0.00017 0.00724884
414988 33716972 -0.00198084 40056 m2 0.30175 0.283 0.3205 0.00015 0.00166857
653821 23306751 0.00091811 27688 m2 0.49075 0.278 0.7035 0.001702 0.181112
208588 41058852 0.00201525 48779 m2 0.24275 0.2395 0.246 2.6e-05 5.74603e-05
562543 39950685 0.00167411 47462 m2 0.1505 0.117 0.184 0.000268 0.00877788
1683517 39605164 -0.000372718 47051 m2 0.30425 0.3 0.3085 3.4e-05 8.53285e-05
741811 22752966 -0.00109469 27029 m2 0.5025 0.3 0.705 0.00162 0.164029
712717 41581556 -0.00104812 49399 m2 0.07825 0.058 0.0985 0.000162 0.00568529
1187767 36076581 0.00166865 42858 m2 0.191 0.179 0.203 9.6e-05 0.000931924
1429375 36900048 -0.000486782 43836 m2 0.496 0.703 0.289 -0.001656 0.171407
1275688 39696529 -0.000362048 47159 m2 0.398 0.482 0.314 -0.000672 0.0294496
989159 40327316 0.000167855 47909 m2 0.38925 0.3915 0.387 -1.8e-05 2.12948e-05
1361171 23520675 -0.0012987 27942 m2 0.38 0.2135 0.5465 0.001332 0.117667
773112 4743778 -0.0047422 5632 m2 0.5025 0.3 0.705 0.00162 0.164029
1452320 16170026 0.000167486 19214 m2 0.496 0.703 0.289 -0.001656 0.171407
1284195 37447402 -0.00248455 44486 m2 0.53875 0.5505 0.527 -9.4e-05 0.000555587
1442901 23202790 -0.00264506 27564 m2 0.504 0.297 0.711 0.001656 0.171407
1357157 16872743 -0.00118465 20048 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1463124 14138779 -0.00137157 16800 m2 0.504 0.297 0.711 0.001656 0.171407
1470159 13488217 -0.00198157 16028 m2 0.501 0.304 0.698 0.001576 0.155237
795566 40338879 0.00320579 47923 m2 0.326 0.3215 0.3305 3.6e-05 9.21611e-05
1064212 40684353 0.000231058 48334 m2 0.39625 0.365 0.4275 0.00025 0.00408201
1420292 14428290 -0.00313796 17144 m2 0.504 0.297 0.711 0.001656 0.171407
1428243 33615951 -0.00161441 39936 m2 0.504 0.297 0.711 0.001656 0.171407
698848 34597985 0.00279839 41103 m2 0.67875 0.81 0.5475 -0.00105 0.0790034
411509 39479634 -0.00152999 46902 m2 0.34225 0.3185 0.366 0.00019 0.00250566
688061 41678954 -0.00065058 49515 m2 0.20125 0.288 0.1145 -0.000694 0.0468158
1041383 41165118 -0.000602109 48905 m2 0.13175 0.118 0.1455 0.00011 0.00165276
1485248 25508697 -0.00457268 30309 m2 0.499 0.696 0.302 -0.001576 0.155237
279024 40564274 -0.000891653 48191 m2 0.75825 0.733 0.7835 0.000202 0.00347811
430478 34657053 0.000267186 41173 m2 0.60425 0.597 0.6115 5.8e-05 0.000219805
1945132 41526488 0.0028942 49334 m2 0.085 0.0915 0.0785 -5.2e-05 0.000543234
1582723 39663614 -0.0012316 47120 m2 0.1895 0.166 0.213 0.000188 0.00359562
1068816 33448556 -0.000772415 39738 m2 0.812 0.838 0.786 -0.000208 0.00442826
466532 35280845 4.15375e-05 41912 m2 0.88825 0.898 0.8785 -7.8e-05 0.000957693
1417969 11410459 0.00304004 13555 m2 0.496 0.703 0.289 -0.001656 0.171407
1555234 40479083 0.00202906 48089 m2 0.07125 0.081 0.0615 -7.8e-05 0.00143657
1388688 28873484 -0.00375997 34304 m2 0.38 0.2135 0.5465 0.001332 0.117667
1388036 38734208 1.63537e-05 46014 m2 0.1035 0.052 0.155 0.000412 0.0285841
740542 26773293 0.000348282 31811 m2 0.5025 0.3 0.705 0.00162 0.164029
1544980 40252553 0.00179319 47821 m2 0.3975 0.4445 0.3505 -0.000376 0.00922362
1364405 41964110 -0.00335846 49855 m2 0.0715 0.0435 0.0995 0.000224 0.0118094
1439429 9088777 -0.00133085 10797 m2 0.504 0.297 0.711 0.001656 0.171407
1076845 36605412 0.00136561 43486 m2 0.315 0.3115 0.3185 2.8e-05 5.67721e-05
1198325 41640541 0.00143822 49469 m2 0.162 0.2025 0.1215 -0.000324 0.0120823
1476099 10506167 0.0024941 12482 m2 0.499 0.696 0.302 -0.001576 0.155237
1464912 20472242 0.00406535 24323 m2 0.499 0.696 0.302 -0.001576 0.155237
1797913 37011015 -0.00168144 43967 m2 0.143 0.148 0.138 -4e-05 0.000203997
752041 8245641 1.76446e-05 9793 m2 0.5025 0.3 0.705 0.00162 0.164029
780748 16716202 -0.000492512 19862 m2 0.5025 0.3 0.705 0.00162 0.164029
1457855 41475968 0.0061526 49274 m2 0.13875 0.1 0.1775 0.00031 0.0125655
1357615 12470335 0.000736058 14816 m2 0.62 0.7865 0.4535 -0.001332 0.117667
802871 38275280 -0.00183624 45469 m2 0.09675 0.0585 0.135 0.000306 0.0167419
644218 22715522 -0.00183401 26985 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1378995 26307680 0.00179864 31258 m2 0.62 0.7865 0.4535 -0.001332 0.117667
355462 41801055 -0.00155532 49660 m2 0.1085 0.117 0.1 -6.8e-05 0.000746942
991716 41523403 0.000501014 49330 m2 0.07325 0.0825 0.064 -7.4e-05 0.00126041
1470831 31047038 -0.000204547 36885 m2 0.501 0.304 0.698 0.001576 0.155237
1110527 33343392 -0.00210887 39614 m2 0.55375 0.5765 0.531 -0.000182 0.00209445
637443 28300913 -0.000665701 33624 m2 0.50925 0.722 0.2965 -0.001702 0.181112
881204 36519408 0.00163857 43384 m2 0.5315 0.5795 0.4835 -0.000384 0.00925272
759523 21691120 -0.00229563 25770 m2 0.5025 0.3 0.705 0.00162 0.164029
652496 4801565 -0.00191943 5701 m2 0.49075 0.278 0.7035 0.001702 0.181112
784433 22267496 0.00157102 26454 m2 0.4975 0.7 0.295 -0.00162 0.164029
743824 6528610 -0.00265779 7756 m2 0.5025 0.3 0.705 0.00162 0.164029
1615292 38146030 -0.00095542 45315 m2 0.59825 0.5735 0.623 0.000198 0.00254866
768863 32898021 -0.00121123 39084 m2 0.5025 0.3 0.705 0.00162 0.164029
192429 41457883 0.00163107 49253 m2 0.1555 0.1615 0.1495 -4.8e-05 0.00027414
1359756 21008009 0.00206302 24958 m2 0.38 0.2135 0.5465 0.001332 0.117667
1367198 35205927 0.00164238 41824 m2 0.62 0.7865 0.4535 -0.001332 0.117667
769390 11321753 -0.00161898 13450 m2 0.5025 0.3 0.705 0.00162 0.164029
1435974 3807562 -0.00244007 4522 m2 0.504 0.297 0.711 0.001656 0.171407
1525021 41538262 -0.00135397 49348 m2 0.13675 0.1405 0.133 -3e-05 0.000119124
1375104 16638219 -0.00107631 19769 m2 0.38 0.2135 0.5465 0.001332 0.117667
1731357 36103141 0.000837131 42890 m2 0.43975 0.416 0.4635 0.00019 0.00228949
705603 41502655 0.00609083 49306 m2 0.17225 0.1975 0.147 -0.000202 0.00447161
1802404 41419246 0.00199582 49207 m2 0.28 0.251 0.309 0.000232 0.00417163
1417233 33149740 0.000645034 39384 m2 0.496 0.703 0.289 -0.001656 0.171407
1424199 12115348 0.00228405 14394 m2 0.504 0.297 0.711 0.001656 0.171407
739866 8405824 0.000334238 9984 m2 0.5025 0.3 0.705 0.00162 0.164029
1184993 27303123 -0.00151044 32439 m2 0.6545 0.675 0.634 -0.000164 0.00185845
650359 29445551 -0.00215087 34983 m2 0.49075 0.278 0.7035 0.001702 0.181112
1430840 12385700 0.00329505 14715 m2 0.496 0.703 0.289 -0.001656 0.171407
1570242 41673188 0.000404711 49508 m2 0.0965 0.0675 0.1255 0.000232 0.00964585
111394 40437859 -0.00304815 48041 m2 0.35175 0.3615 0.342 -7.8e-05 0.000416901
845254 31815577 0.00397828 37799 m2 0.837 0.829 0.845 6.4e-05 0.000469102
548204 40072326 0.000531111 47607 m2 0.2365 0.237 0.236 -4e-06 1.38452e-06
778239 9428454 0.00279699 11201 m2 0.4975 0.7 0.295 -0.00162 0.164029
314550 36704648 -0.00103039 43604 m2 0.35775 0.387 0.3285 -0.000234 0.00372364
1364160 11287966 -0.000716794 13411 m2 0.38 0.2135 0.5465 0.001332 0.117667
1015793 33028301 -0.00140694 39239 m2 0.34725 0.308 0.3865 0.000314 0.00679658
1363358 17390928 -0.000318051 20664 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1471640 9414097 -0.00248782 11184 m2 0.501 0.304 0.698 0.001576 0.155237
479615 41847543 0.00201898 49716 m2 0.065 0.077 0.053 -9.6e-05 0.0023694
1168554 38385044 0.00369599 45599 m2 0.11775 0.123 0.1125 -4.2e-05 0.000265318
1418776 25462870 -0.000765172 30254 m2 0.504 0.297 0.711 0.001656 0.171407
1441410 16826802 -0.0009863 19993 m2 0.504 0.297 0.711 0.001656 0.171407
1351775 18315246 0.00502781 21761 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1135983 39089299 -0.000667698 46437 m2 0.24625 0.2035 0.289 0.000342 0.0098462
1940939 41117588 0.00298812 48849 m2 0.24625 0.2485 0.244 -1.8e-05 2.72748e-05
676285 32809277 -0.000642428 38979 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1441500 18324826 -0.00119101 21772 m2 0.496 0.703 0.289 -0.001656 0.171407
1480969 7197563 -0.00270631 8549 m2 0.501 0.304 0.698 0.001576 0.155237
1696911 41802612 0.00232019 49662 m2 0.06775 0.078 0.0575 -8.2e-05 0.00166344
1465819 16269778 -0.00259053 19332 m2 0.499 0.696 0.302 -0.001576 0.155237
662268 41791806 0.000136212 49650 m2 0.08225 0.1145 0.05 -0.000258 0.0137784
495258 41624067 -0.0028383 49450 m2 0.056 0.0585 0.0535 -2e-05 0.000118228
637387 21957098 0.00113947 26086 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1433182 19465022 -0.00109454 23126 m2 0.504 0.297 0.711 0.001656 0.171407
627491 13276154 -0.00198904 15777 m2 0.49075 0.278 0.7035 0.001702 0.181112
758271 34835644 -0.000928643 41385 m2 0.4975 0.7 0.295 -0.00162 0.164029
746715 38982069 -4.79292e-05 46310 m2 0.4975 0.7 0.295 -0.00162 0.164029
742548 22940354 -0.000727709 27252 m2 0.5025 0.3 0.705 0.00162 0.164029
684255 29517279 0.00180194 35069 m2 0.51625 0.733 0.2995 -0.001734 0.188121
402698 41753427 -0.00544998 49604 m2 0.10775 0.1195 0.096 -9.4e-05 0.00143606
65302 39701571 -0.0019653 47165 m2 0.2425 0.2395 0.2455 2.4e-05 4.89946e-05
266999 39422447 -7.48617e-05 46833 m2 0.20675 0.1925 0.221 0.000114 0.00123815
660988 38167787 -0.00146402 45341 m2 0.418 0.597 0.239 -0.001432 0.131706
513725 41161214 0.000767564 48900 m2 0.09 0.1005 0.0795 -8.4e-05 0.00134615
1407817 37535449 0.0026878 44591 m2 0.89775 0.908 0.8875 -8.2e-05 0.00114453
1993023 41413546 -0.0017847 49200 m2 0.12975 0.121 0.1385 7e-05 0.000678055
248898 41384449 -0.00255347 49166 m2 0.25675 0.267 0.2465 -8.2e-05 0.000550557
1626095 40138791 -0.00146562 47686 m2 0.0975 0.079 0.116 0.000148 0.00388948
453628 39194153 -0.000416988 46562 m2 0.24075 0.222 0.2595 0.00015 0.00192332
718405 40109947 0.00268626 47651 m2 0.6765 0.789 0.564 -0.0009 0.0578313
1454473 31861558 0.00182686 37854 m2 0.504 0.297 0.711 0.001656 0.171407
1440415 6391961 -0.00085756 7594 m2 0.496 0.703 0.289 -0.001656 0.171407
688436 39750933 -0.000100627 47224 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1456509 25772254 0.00238326 30622 m2 0.504 0.297 0.711 0.001656 0.171407
643825 17581324 -0.00089064 20889 m2 0.49075 0.278 0.7035 0.001702 0.181112
1418751 23835663 0.00430639 28318 m2 0.496 0.703 0.289 -0.001656 0.171407
635991 4118227 0.00234971 4890 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1719103 39461506 0.00173551 46880 m2 0.29475 0.313 0.2765 -0.000146 0.00160224
1745796 41864949 0.000132563 49737 m2 0.05175 0.0445 0.059 5.8e-05 0.00107113
670316 27080482 -0.00190977 32175 m2 0.48375 0.267 0.7005 0.001734 0.188121
506423 38161814 0.00138011 45334 m2 0.2135 0.2045 0.2225 7.2e-05 0.000482379
1112439 41515702 0.000697549 49321 m2 0.373 0.3885 0.3575 -0.000124 0.00102728
1172473 37558809 -0.00305424 44618 m2 0.12375 0.092 0.1555 0.000254 0.00929639
1468519 40745701 -0.00271953 48407 m2 0.30375 0.4255 0.182 -0.000974 0.0700901
1421094 10860933 -0.00213818 12903 m2 0.504 0.297 0.711 0.001656 0.171407
1233353 41765077 0.000214756 49618 m2 0.2715 0.2425 0.3005 0.000232 0.00425203
1379314 37068142 0.00202691 44035 m2 0.62 0.7865 0.4535 -0.001332 0.117667
691243 13493958 0.00399678 16035 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1369585 20452558 0.00150172 24299 m2 0.38 0.2135 0.5465 0.001332 0.117667
740828 33470688 0.000424345 39764 m2 0.5025 0.3 0.705 0.00162 0.164029
765695 14949477 0.000723462 17764 m2 0.4975 0.7 0.295 -0.00162 0.164029
226401 41203333 -0.000127413 48951 m2 0.2725 0.2485 0.2965 0.000192 0.00290551
1835038 41468140 0.00193446 49265 m2 0.1265 0.099 0.154 0.00022 0.00684403
242646 41121723 0.000323388 48853 m2 0.12375 0.1125 0.135 9e-05 0.00116716
1472828 21846990 -0.000328675 25955 m2 0.501 0.304 0.698 0.001576 0.155237
760291 25938288 -0.00214563 30819 m2 0.5025 0.3 0.705 0.00162 0.164029
113816 41676790 -0.00122381 49512 m2 0.12875 0.142 0.1155 -0.000106 0.0015651
1354228 20905811 -0.00307092 24837 m2 0.38 0.2135 0.5465 0.001332 0.117667
1666703 40425101 0.0022306 48026 m2 0.38175 0.3985 0.365 -0.000134 0.00118874
669608 11043147 -0.00473458 13120 m2 0.48375 0.267 0.7005 0.001734 0.188121
1465928 35592594 -0.00110581 42281 m2 0.501 0.304 0.698 0.001576 0.155237
642705 21621381 -0.0022762 25687 m2 0.49075 0.278 0.7035 0.001702 0.181112
107798 36726456 0.000597109 43630 m2 0.83475 0.857 0.8125 -0.000178 0.00358891
807149 35549734 -0.00467454 42231 m2 0.5365 0.56 0.513 -0.000188 0.00222083
454007 40513470 0.00187274 48130 m2 0.28725 0.3365 0.238 -0.000394 0.0118472
1533916 40252080 -0.000632183 47820 m2 0.099 0.0915 0.1065 6e-05 0.000630612
1463395 38864472 0.00192752 46170 m2 0.496 0.703 0.289 -0.001656 0.171407
1449048 19987056 0.000938283 23746 m2 0.496 0.703 0.289 -0.001656 0.171407
731173 30731068 -0.00138902 36510 m2 0.4975 0.7 0.295 -0.00162 0.164029
1372769 37267007 -0.000309445 44271 m2 0.38 0.2135 0.5465 0.001332 0.117667
778777 12676164 0.00368712 15062 m2 0.4975 0.7 0.295 -0.00162 0.164029
1432362 22940165 -0.000382337 27252 m2 0.504 0.297 0.711 0.001656 0.171407
1512041 41624967 0.00234027 49451 m2 0.07725 0.079 0.0755 -1.4e-05 4.29629e-05
1963086 37336721 -0.000259783 44355 m2 0.79775 0.8295 0.766 -0.000254 0.00624787
780511 22813543 -0.00117069 27102 m2 0.4975 0.7 0.295 -0.00162 0.164029
1357932 40395663 0.000882765 47991 m2 0.0805 0.1125 0.0485 -0.000256 0.0138341
1454209 24452598 0.00159793 29052 m2 0.496 0.703 0.289 -0.001656 0.171407
639445 36588587 -0.0013193 43466 m2 0.49075 0.278 0.7035 0.001702 0.181112
252628 37669698 -0.00124578 44750 m2 0.05125 0.062 0.0405 -8.6e-05 0.00237668
617833 28331407 0.00272768 33660 m2 0.4815 0.39 0.573 0.000732 0.0335349
1021030 39697092 0.00177086 47160 m2 0.53625 0.538 0.5345 -1.4e-05 1.23147e-05
779472 32108513 -0.000373093 38147 m2 0.4975 0.7 0.295 -0.00162 0.164029
1388581 17264320 -0.000386279 20512 m2 0.38 0.2135 0.5465 0.001332 0.117667
85478 40812753 0.000451063 48487 m2 0.093 0.0915 0.0945 1.2e-05 2.66743e-05
624327 39819604 -0.00060003 47306 m2 0.44525 0.6305 0.26 -0.001482 0.138936
1423417 19045864 0.00141824 22628 m2 0.504 0.297 0.711 0.001656 0.171407
780762 18099002 0.00132954 21503 m2 0.5025 0.3 0.705 0.00162 0.164029
1706762 41568018 -0.00356987 49383 m2 0.118 0.1105 0.1255 6e-05 0.00054047
1401019 38946529 0.00196282 46268 m2 0.795 0.813 0.777 -0.000144 0.00198803
1438485 13261611 -0.000233556 15759 m2 0.504 0.297 0.711 0.001656 0.171407
1426881 4932636 -0.00280092 5857 m2 0.504 0.297 0.711 0.001656 0.171407
275963 36740694 -0.000677077 43646 m2 0.504 0.4915 0.5165 0.0001 0.00062504
731364 10544174 -0.00225367 12527 m2 0.5025 0.3 0.705 0.00162 0.164029
1596153 42032709 -0.000854471 49937 m2 0.0935 0.086 0.101 6e-05 0.000663656
680348 14020718 0.00208115 16660 m2 0.51625 0.733 0.2995 -0.001734 0.188121
320531 41578225 -0.0039302 49395 m2 0.0935 0.085 0.102 6.8e-05 0.000852429
677641 29109788 0.00402274 34585 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1366404 8116065 -0.000591028 9639 m2 0.38 0.2135 0.5465 0.001332 0.117667
1517653 41568430 -0.00144257 49383 m2 0.22525 0.214 0.2365 9e-05 0.000725235
1558209 37271390 0.000257724 44277 m2 0.29 0.301 0.279 -8.8e-05 0.000587664
749354 10990012 0.00207326 13057 m2 0.4975 0.7 0.295 -0.00162 0.164029
1067900 40165955 0.0015457 47718 m2 0.6875 0.677 0.698 8.4e-05 0.000513164
1479689 19686968 0.00238582 23390 m2 0.499 0.696 0.302 -0.001576 0.155237
733086 28702176 0.000963596 34100 m2 0.5025 0.3 0.705 0.00162 0.164029
674947 8723036 -0.000805308 10362 m2 0.48375 0.267 0.7005 0.001734 0.188121
1307481 41617693 0.00417679 49442 m2 0.06625 0.065 0.0675 1e-05 2.52583e-05
819420 40519961 0.000278866 48138 m2 0.11775 0.138 0.0975 -0.000162 0.00394728
833614 40849978 0.00150021 48531 m2 0.0545 0.082 0.027 -0.00022 0.014676
320114 37959101 -0.00258262 45094 m2 0.22175 0.2485 0.195 -0.000214 0.00414634
180538 40695343 0.000362954 48347 m2 0.05825 0.0735 0.043 -0.000122 0.00423944
287725 40327735 -0.000134766 47910 m2 0.78675 0.784 0.7895 2.2e-05 4.50754e-05
1390774 18310963 -0.00230219 21755 m2 0.38 0.2135 0.5465 0.001332 0.117667
266228 41075776 -0.00215056 48799 m2 0.081 0.1025 0.0595 -0.000172 0.00620978
1377526 20924030 -0.00189973 24859 m2 0.62 0.7865 0.4535 -0.001332 0.117667
942439 33087234 0.000526857 39309 m2 0.49875 0.5765 0.421 -0.000622 0.0241804
522791 35600703 -0.00198501 42291 m2 0.37825 0.391 0.3655 -0.000102 0.000691235
1802971 39970459 0.00165094 47486 m2 0.12875 0.131 0.1265 -1.8e-05 4.5131e-05
1261225 40933053 0.00159537 48630 m2 0.20325 0.1615 0.245 0.000334 0.0107637
1348492 40923049 -0.000865992 48618 m2 0.22825 0.284 0.1725 -0.000446 0.0176442
721983 35589440 0.00138014 42278 m2 0.5425 0.577 0.508 -0.000276 0.00479565
172396 41684133 0.0020959 49521 m2 0.09425 0.116 0.0725 -0.000174 0.00554152
1394002 5314702 -0.000414038 6312 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1429942 36625797 -0.0016301 43511 m2 0.496 0.703 0.289 -0.001656 0.171407
652228 299511 0.000173495 356 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1378388 31340915 0.00233884 37234 m2 0.38 0.2135 0.5465 0.001332 0.117667
1358390 13049466 0.00102727 15506 m2 0.62 0.7865 0.4535 -0.001332 0.117667
729484 10396534 -0.00312169 12351 m2 0.5025 0.3 0.705 0.00162 0.164029
748631 14969638 0.000695678 17788 m2 0.4975 0.7 0.295 -0.00162 0.164029
995172 41761528 -0.000188997 49614 m2 0.2015 0.2105 0.1925 -7.2e-05 0.000503425
12214 40771345 -0.00134633 48437 m2 0.22725 0.237 0.2175 -7.8e-05 0.000541335
1480363 14410547 -0.00268839 17123 m2 0.501 0.304 0.698 0.001576 0.155237
1428664 6666541 6.01476e-06 7919 m2 0.504 0.297 0.711 0.001656 0.171407
641523 37775082 0.000750814 44875 m2 0.49075 0.278 0.7035 0.001702 0.181112
688883 35659197 -0.00527426 42361 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1531573 41641791 -0.0011119 49471 m2 0.34725 0.304 0.3905 0.000346 0.00825245
748650 16160418 -0.00068824 19203 m2 0.4975 0.7 0.295 -0.00162 0.164029
42871 41590671 0.000348021 49410 m2 0.192 0.159 0.225 0.000264 0.00701965
