sim_gen inv_id qtn_id qtn_freqP1 qtn_freqP2 qtn_freq qtn_FST 
8800 526828 271677 0.126 0.123 0.1245 2.06422e-05
8800 526828 492028 0.126 0.123 0.1245 2.06422e-05
8800 526828 755645 0.0005 0.001 0.00075 8.33959e-05
8800 655761 756769 0 0.0005 0.00025 NAN
8800 756271 737461 0.0435 0.063 0.05325 0.00188562
8800 756271 112235 1 1 1 NAN
8800 756271 519318 0.745 0.7535 0.74925 9.61413e-05
8800 756271 169276 1 1 1 NAN
8800 754611 684472 0.177 0.197 0.187 0.000657761
8800 754611 511075 0.469 0.454 0.4615 0.000226342
8800 754611 576724 0.0415 0.032 0.03675 0.000637369
8800 754611 680743 0.395 0.3965 0.39575 2.35226e-06
8800 754611 690962 0.0595 0.0595 0.0595 0
8800 754611 128197 0.468 0.4685 0.46825 2.51012e-07
8800 700170 302147 0.9535 0.959 0.95625 NAN
8800 700170 328106 0.8775 0.883 0.88025 0.000180766
8800 700170 478158 0.1375 0.147 0.14225 7.17437e-05
8800 700170 309426 0.0105 0.0045 0.0075 0.000184916
8800 747645 545056 0.871 0.8685 0.86975 1.37927e-05
8800 747645 405551 0.615 0.5975 0.60625 0.000320733
8800 747645 315666 1 1 1 NAN
8800 747645 198491 1 1 1 NAN
8800 710545 169276 1 1 1 NAN
8800 710545 756860 0 0.0005 0.00025 NAN
8800 754880 286391 0.7685 0.7835 0.776 0.000323603
8800 754880 43110 1 1 1 NAN
8800 755575 289390 0.791 0.8025 0.79675 0.000204166
8800 755575 248380 1 1 1 NAN
8800 755575 717497 0.0525 0.057 0.05475 9.78215e-05
8800 755678 537734 0.1005 0.097 0.09875 3.44107e-05
8800 755417 167320 1 1 1 NAN
8800 755417 263311 1 1 1 NAN
8800 755417 423102 0.294 0.285 0.2895 NAN
8800 756619 399911 0.7935 0.785 0.78925 0.000108591
8800 756619 262499 0.7615 0.7715 0.7665 0.000139682
8800 756528 741153 0.088 0.079 0.0835 0.00026461
8800 756528 668228 0.082 0.074 0.078 0.000222482
8800 756528 425305 0.577 0.607 0.592 0.000931538
8800 756528 390647 0.359 0.351 0.355 6.98766e-05
8800 756361 554301 0.4355 0.422 0.42875 0.000186028
8800 756361 212330 1 1 1 NAN
8800 756267 554301 0.4355 0.422 0.42875 0.000186028
8800 756267 484878 0.4585 0.4595 0.459 1.00677e-06
8800 756267 212330 1 1 1 NAN
8800 756455 399911 0.7935 0.785 0.78925 0.000108591
8800 756455 262499 0.7615 0.7715 0.7665 0.000139682
8800 756811 715424 0.0505 0.053 0.05175 3.1841e-05
8800 756811 181698 0.28 0.278 0.279 4.97119e-06
9000 733855 379512 0.706 0.715 0.7105 9.84492e-05
9000 5372 264506 0.519 0.5275 0.52325 7.24066e-05
9000 5372 370833 0.5035 0.5115 0.5075 6.40144e-05
9000 5372 754158 0.031 0.035 0.033 0.000125349
9000 5372 761504 0.0415 0.05 0.04575 0.000413737
9000 5372 752924 0.0215 0.0345 0.028 0.0015524
9000 5372 651456 0.051 0.0425 0.04675 0.000405312
9000 5372 772434 0.0055 0.002 0.00375 0.000819741
9000 5372 737383 0.0655 0.061 0.06325 8.54438e-05
9000 5372 744960 0.0355 0.0255 0.0305 0.000845459
9000 5372 764493 0.0235 0.0195 0.0215 0.000190134
9000 5372 648633 0.026 0.024 0.025 4.10256e-05
9000 5372 773895 0.0005 0 0.00025 0.000250063
9000 5372 772143 0.003 0.002 0.0025 0.000100251
9000 5372 753995 0.0095 0.0095 0.0095 0
9000 5372 744553 0.0085 0.008 0.00825 7.63878e-06
9000 5372 774074 0.0005 0.0005 0.0005 0
9000 5372 774012 0.0005 0 0.00025 0.000250063
9000 5372 773882 0.0005 0 0.00025 0.000250063
9000 5372 773377 0.0005 0.0015 0.001 0.00025025
9000 5372 715325 0.0005 0.0005 0.0005 0
9000 5372 772246 0.0005 0.0005 0.0005 0
9000 652511 267495 1 1 1 NAN
9000 652511 68495 1 1 1 NAN
9000 652511 767570 0.011 0.015 0.013 NAN
9000 652511 768173 0.003 0.005 0.004 NAN
9000 616128 209057 0.886 0.906 0.896 0.00107315
9000 616128 773258 0.0025 0.003 0.00275 2.27899e-05
9000 616128 772759 0.0025 0.004 0.00325 0.000173641
9000 616128 773527 0.001 0 0.0005 0.00050025
9000 616128 773986 0 0.001 0.0005 0.00050025
9000 396676 436625 0.0505 0.0465 0.0485 NAN
9000 396676 302147 0.998 0.998 0.998 NAN
9000 396676 413697 0.0505 0.0465 0.0485 NAN
9000 396676 430044 0.0505 0.0465 0.0485 NAN
9000 396676 769909 0.013 0.0145 0.01375 NAN
9000 724469 607679 0.477 0.4685 0.47275 7.24652e-05
9000 714626 519458 0.211 0.229 0.22 0.000472028
9000 714626 749777 0.0305 0.0355 0.033 0.000195857
9000 714626 638983 0.396 0.431 0.4135 0.00126279
9000 210729 271946 0.4355 0.4495 0.4425 0.000198627
9000 210729 130643 0.4355 0.4495 0.4425 0.000198627
9000 210729 338027 0.4355 0.4495 0.4425 0.000198627
9000 210729 676751 0.196 0.201 0.1985 3.9284e-05
9000 210729 157050 0.4355 0.4495 0.4425 0.000198627
9000 210729 649863 0.1725 0.187 0.17975 0.000356501
9000 210729 729163 0.0465 0.041 0.04375 0.000180766
9000 210729 773839 0.0005 0 0.00025 0.000250063
9000 210729 769365 0.003 0.0045 0.00375 0.000150565
9000 210729 772016 0.004 0.005 0.0045 5.58067e-05
9000 210729 773614 0.0025 0.0015 0.002 0.000125251
9000 210729 739026 0 0.0005 0.00025 0.000250063
9000 210729 774001 0 0.001 0.0005 0.00050025
9000 210729 774211 0 0.0005 0.00025 0.000250063
9000 210729 773359 0 0.001 0.0005 0.00050025
9000 526828 271677 0.113 0.113 0.113 0
9000 526828 492028 0.113 0.113 0.113 0
9000 772907 7551 0.923 0.923 0.923 0
9000 704990 772323 0.003 0.001 0.002 NAN
9000 773404 423633 0.301 0.2755 0.28825 0.000792362
9000 773404 498612 0.757 0.749 0.753 8.60257e-05
9000 773404 744162 0.0365 0.0355 0.036 7.20378e-06
9000 700170 302147 0.998 0.998 0.998 NAN
9000 700170 328106 0.9475 0.9515 0.9495 0
9000 700170 478158 0.1775 0.177 0.17725 8.34207e-05
9000 700170 309426 0.0485 0.046 0.04725 4.28574e-07
9000 772566 537785 0.5015 0.511 0.50625 9.02641e-05
9000 772566 396460 0.167 0.1845 0.17575 0.00052852
9000 772566 519458 0.211 0.229 0.22 0.000472028
9000 772566 244244 0.1745 0.179 0.17675 3.47916e-05
9000 772566 638983 0.396 0.431 0.4135 0.00126279
9000 538575 770860 0.005 0.0055 0.00525 NAN
9000 710545 169276 1 1 1 NAN
9000 710545 770754 0.0065 0.0045 0.0055 NAN
9000 759589 604592 0.1675 0.168 0.16775 4.47676e-07
9000 759589 386149 0.33 0.32 0.325 0.00011396
9000 759589 419581 0.9155 0.919 0.91725 4.03478e-05
9000 759589 73351 1 1 1 NAN
9000 759589 620121 0.638 0.637 0.6375 1.08181e-06
9000 759589 194895 1 1 1 NAN
9000 759589 356321 0.337 0.3305 0.33375 4.75016e-05
9000 759589 168930 1 1 1 NAN
9000 759589 312371 0.7905 0.7705 0.7805 0.000583704
9000 760802 169276 1 1 1 NAN
9000 760802 738703 0.216 0.204 0.21 NAN
9000 760885 667724 0.181 0.186 0.1835 4.17146e-05
9000 760885 53870 1 1 1 NAN
9000 760885 723971 0.028 0.027 0.0275 9.34798e-06
9000 770043 498612 0.757 0.749 0.753 8.60257e-05
9000 774064 68495 1 1 1 NAN
9000 774064 232695 0.309 0.3035 0.30625 NAN
9000 774064 537785 0.5015 0.511 0.50625 3.55948e-05
9000 774064 396460 0.167 0.1845 0.17575 9.02641e-05
9000 774065 315666 1 1 1 NAN
9000 774065 198491 1 1 1 NAN
9000 774233 491316 0.3985 0.3835 0.391 0.000236226
9000 774233 248148 0.959 0.955 0.957 9.7203e-05
9000 774233 670944 0.502 0.4975 0.49975 2.025e-05
9000 774233 209057 0.886 0.906 0.896 0.00107315
9000 774233 264712 0.643 0.6415 0.64225 2.44815e-06
9200 733855 379512 0.6935 0.686 0.68975 6.57142e-05
9200 733855 781156 0.0015 0.0015 0.0015 0
9200 5372 264506 0.6305 0.629 0.62975 2.41246e-06
9200 5372 370833 0.6305 0.629 0.62975 2.41246e-06
9200 5372 761504 0.081 0.0705 0.07575 0.000393683
9200 5372 651456 0.084 0.078 0.081 0.000120904
9200 5372 648633 0.0345 0.03 0.03225 0.000162208
9200 5372 737383 0.1175 0.103 0.11025 0.000535833
9200 5372 791395 0.001 0.0005 0.00075 8.33959e-05
9200 5372 744960 0.0225 0.0245 0.0235 4.35773e-05
9200 5372 752924 0.072 0.075 0.0735 3.30407e-05
9200 5372 775191 0.061 0.062 0.0615 4.33142e-06
9200 5372 753995 0.023 0.0235 0.02325 2.75216e-06
9200 5372 790817 0.001 0.001 0.001 0
9200 5372 791548 0.0005 0 0.00025 0.000250063
9200 5372 783083 0.0155 0.007 0.01125 0.00162382
9200 5372 790898 0.001 0.001 0.001 0
9200 5372 791484 0.001 0.0005 0.00075 8.33959e-05
9200 5372 790881 0.001 0.001 0.001 0
9200 5372 791139 0.0015 0.0025 0.002 0.000125251
9200 5372 791606 0 0.0005 0.00025 0.000250063
9200 652511 267495 1 1 1 NAN
9200 652511 68495 1 1 1 NAN
9200 616128 209057 0.818 0.8095 0.81375 0.000119176
9200 396676 436625 0.002 0.004 0.003 NAN
9200 396676 302147 1 1 1 NAN
9200 396676 413697 0.002 0.004 0.003 NAN
9200 396676 430044 0.002 0.004 0.003 NAN
9200 789094 779448 0.0495 0.047 0.04825 NAN
9200 714626 519458 0.1715 0.1845 0.178 0.000288759
9200 714626 749777 0.14 0.159 0.1495 0.000709793
9200 714626 638983 0.644 0.6195 0.63175 0.000645036
9200 790018 209057 0.818 0.8095 0.81375 0.000119176
9200 210729 271946 0.479 0.498 0.4885 0.000361191
9200 210729 130643 0.479 0.498 0.4885 0.000361191
9200 210729 338027 0.479 0.498 0.4885 0.000361191
9200 210729 649863 0.273 0.2775 0.27525 2.53775e-05
9200 210729 157050 0.479 0.498 0.4885 0.000361191
9200 210729 772016 0.019 0.017 0.018 5.65739e-05
9200 210729 676751 0.17 0.174 0.172 2.80867e-05
9200 210729 782798 0.008 0.008 0.008 0
9200 210729 791158 0.0005 0.0015 0.001 0.00025025
9200 210729 729163 0.007 0.006 0.0065 3.87132e-05
9200 210729 791350 0.0015 0 0.00075 0.000750563
9200 210729 791497 0 0.0005 0.00025 0.000250063
9200 526828 271677 0.069 0.0625 0.06575 0.000171952
9200 526828 492028 0.069 0.0625 0.06575 0.000171952
9200 784002 546495 0.619 0.6035 0.61125 0.000252763
9200 784002 22275 1 1 1 NAN
9200 704990 772323 0.015 0.019 0.017 NAN
9200 782673 499218 0.1845 0.18 0.18225 3.39685e-05
9200 782673 371225 0.71 0.6775 0.69375 0.00124288
9200 782673 790858 0.0015 0.0015 0.0015 0
9200 700170 302147 1 1 1 NAN
9200 700170 328106 0.998 0.996 0.997 NAN
9200 700170 478158 0.1785 0.174 0.17625 NAN
9200 700170 309426 0.085 0.0805 0.08275 0.000334336
9200 700170 780359 0.006 0.005 0.0055 3.48691e-05
9200 787570 201860 0.926 0.931 0.9285 9.41439e-05
9200 787570 684472 0.1895 0.175 0.18225 0.000352686
9200 787570 335301 0.3495 0.354 0.35175 2.22018e-05
9200 788637 560977 0.06 0.0575 0.05875 2.82558e-05
9200 788637 94024 1 1 1 NAN
9200 788637 517176 0.623 0.6245 0.62375 2.39682e-06
9200 788637 132334 0.81 0.8025 0.80625 9.00225e-05
9200 788637 56985 0.6935 0.678 0.68575 0.000278716
9200 788637 111724 1 1 1 NAN
9200 538575 770860 0.0065 0.0065 0.0065 NAN
9200 710545 169276 1 1 1 NAN
9200 710545 774456 0.025 0.0165 0.02075 NAN
9200 786996 503101 0.597 0.599 0.598 4.1598e-06
9200 786996 28340 1 1 1 NAN
9200 786996 512992 0.561 0.5245 0.54275 0.00134206
9200 786996 125046 0.6865 0.667 0.67675 0.000434553
9200 759589 604592 0.099 0.0945 0.09675 5.79303e-05
9200 759589 386149 0.2695 0.256 0.26275 0.000235207
9200 759589 419581 0.982 0.978 0.98 0.000204082
9200 759589 73351 1 1 1 NAN
9200 759589 620121 0.6265 0.622 0.62425 2.15828e-05
9200 759589 194895 1 1 1 NAN
9200 759589 356321 0.338 0.3535 0.34575 0.00026552
9200 759589 168930 1 1 1 NAN
9200 759589 312371 0.831 0.8185 0.82475 0.000270259
9200 759589 790789 0.0005 0.0015 0.001 0.00025025
9200 759589 791582 0.0005 0 0.00025 0.000250063
9200 791547 602269 0.318 0.3045 0.31125 0.000212538
9200 791547 123678 1 1 1 NAN
9200 785986 275038 0.839 0.842 0.8405 1.67836e-05
9200 785986 301701 0.628 0.6165 0.62225 0.000140659
9200 785986 523507 0.7905 0.7795 0.785 0.000179233
9200 785986 645268 0.72 0.728 0.724 8.00705e-05
9200 785986 362017 0.782 0.7815 0.78175 3.66318e-07
9200 760885 667724 0.34 0.3525 0.34625 0.000172567
9200 760885 53870 1 1 1 NAN
9200 760885 723971 0.058 0.0645 0.06125 0.000183701
9200 790828 441595 0.989 0.988 0.9885 NAN
9200 790828 545056 0.89 0.891 0.8905 2.1992e-05
9200 790828 695189 0.384 0.3705 0.37725 2.56385e-06
9200 790828 405551 0.5395 0.551 0.54525 0.000193939
9200 790828 315666 1 1 1 0.000133342
9200 790828 198491 1 1 1 NAN
9200 789638 262499 0.82 0.8405 0.83025 0.000745468
9200 790932 167320 1 1 1 NAN
9200 790932 263311 1 1 1 NAN
9200 790932 482517 0.5505 0.569 0.55975 NAN
9200 790932 500554 0.533 0.517 0.525 NAN
9200 791370 519939 0.082 0.072 0.077 0.000351761
9200 791370 212330 1 1 1 NAN
9200 791455 224342 1 1 1 NAN
9200 791455 673069 0.121 0.1455 0.13325 NAN
9200 791546 633948 0.3165 0.3145 0.3155 4.63049e-06
9200 791628 384291 0.866 0.863 0.8645 1.92078e-05
9200 791629 491316 0.5195 0.512 0.51575 5.63059e-05
9200 791629 248148 0.9615 0.9535 0.9575 0.000393181
9200 791629 670944 0.483 0.466 0.4745 0.000289754
9200 791629 264712 0.795 0.7715 0.78325 0.000813235
9400 733855 379512 0.7105 0.715 0.71275 2.47268e-05
9400 5372 752924 0.0445 0.0465 0.0455 NAN
9400 5372 264506 0.7245 0.736 0.73025 2.30257e-05
9400 5372 370833 0.7245 0.736 0.73025 0.000167843
9400 5372 737383 0.2115 0.2145 0.213 0.000167843
9400 5372 804026 0.004 0.0055 0.00475 1.34223e-05
9400 5372 744960 0.053 0.0595 0.05625 0.000118986
9400 5372 651456 0.1015 0.0875 0.0945 0.00019897
9400 5372 806866 0.007 0.007 0.007 0.000572632
9400 5372 803404 0.0165 0.015 0.01575 0
9400 5372 761504 0.024 0.0265 0.02525 3.62858e-05
9400 5372 806770 0.004 0.0065 0.00525 6.34842e-05
9400 5372 796934 0.0185 0.023 0.02075 0.00029919
9400 5372 802762 0.001 0.0005 0.00075 0.000249146
9400 5372 808110 0.001 0 0.0005 8.33959e-05
9400 5372 808654 0 0.0005 0.00025 0.00050025
9400 652511 267495 1 1 1 NAN
9400 652511 68495 1 1 1 NAN
9400 652511 803385 0.0295 0.0295 0.0295 NAN
9400 652511 805512 0.0015 0 0.00075 NAN
9400 652511 808720 0.0005 0 0.00025 NAN
9400 652511 800190 0.0045 0.002 0.00325 NAN
9400 616128 209057 0.9785 0.9855 0.982 NAN
9400 616128 806340 0.002 0.001 0.0015 NAN
9400 792779 247809 0.7525 0.755 0.75375 8.41815e-06
9400 792779 232708 0.0705 0.057 0.06375 0.000763371
9400 792779 68513 1 1 1 NAN
9400 792779 686871 0.4445 0.4415 0.443 9.1185e-06
9400 714626 519458 0.0985 0.091 0.09475 0.000163951
9400 714626 749777 0.0515 0.0395 0.0455 0.000828925
9400 714626 638983 0.5685 0.571 0.56975 6.37404e-06
9400 714626 808396 0 0.0005 0.00025 0.000250063
9400 796096 248380 1 1 1 NAN
9400 796096 745624 0.2895 0.277 0.28325 NAN
9400 796096 28340 1 1 1 0.000192408
9400 796096 125046 0.775 0.755 0.765 NAN
9400 210729 271946 0.533 0.524 0.5285 8.1264e-05
9400 210729 130643 0.533 0.524 0.5285 8.1264e-05
9400 210729 338027 0.533 0.524 0.5285 8.1264e-05
9400 210729 676751 0.1525 0.155 0.15375 1.2009e-05
9400 210729 157050 0.533 0.524 0.5285 8.1264e-05
9400 210729 649863 0.2485 0.249 0.24875 3.34451e-07
9400 210729 798591 0.0045 0.0015 0.003 0.000752257
9400 210729 729163 0.0055 0.0055 0.0055 0
9400 210729 808052 0.001 0.0015 0.00125 5.00626e-05
9400 210729 808575 0.0005 0 0.00025 0.000250063
9400 210729 807957 0.0005 0 0.00025 0.000250063
9400 526828 271677 0.106 0.1055 0.10575 6.60908e-07
9400 526828 492028 0.106 0.1055 0.10575 6.60908e-07
9400 526828 799955 0.0185 0.0135 0.016 0.000396977
9400 807722 545056 0.8595 0.851 0.85525 0.000145904
9400 807722 695189 0.3895 0.3935 0.3915 1.67907e-05
9400 807722 315666 1 1 1 NAN
9400 807722 198491 1 1 1 NAN
9400 782673 499218 0.266 0.2875 0.27675 0.000577352
9400 782673 790858 0.005 0.004 0.0045 5.58067e-05
9400 782673 371225 0.553 0.541 0.547 0.000145284
9400 700170 302147 1 1 1 NAN
9400 700170 328106 1 1 1 NAN
9400 700170 478158 0.207 0.2205 0.21375 NAN
9400 700170 309426 0.104 0.1125 0.10825 NAN
9400 700170 802962 0.013 0.016 0.0145 0.000271107
9400 798097 546495 0.8345 0.805 0.81975 0.00147241
9400 710545 169276 1 1 1 NAN
9400 710545 807398 0.001 0.002 0.0015 NAN
9400 794719 795339 0.0285 0.0215 0.025 NAN
9400 794719 801887 0.0175 0.011 0.01425 NAN
9400 803996 367889 1 1 1 NAN
9400 808697 690962 0.22 0.19 0.205 0.00138058
9400 808697 128197 0.8185 0.838 0.82825 0.000668269
9400 808697 435526 1 1 1 NAN
9400 808697 456888 1 1 1 NAN
9400 808697 655439 0.3015 0.2995 0.3005 4.75738e-06
9400 760885 667724 0.353 0.3325 0.34275 0.00046638
9400 760885 53870 1 1 1 NAN
9400 760885 723971 0.0325 0.027 0.02975 0.000261996
9400 804940 286228 1 1 1 NAN
9400 807009 620121 0.7625 0.7855 0.774 0.000756043
9400 807009 194895 1 1 1 NAN
9400 804519 592192 0.7965 0.783 0.78975 0.000274399
9400 808098 793473 0.036 0.031 0.0335 NAN
9400 808098 581809 0.379 0.383 0.381 0.000193034
9400 808177 428992 0.646 0.638 0.642 6.96149e-05
9400 808436 128197 0.8185 0.838 0.82825 0.000668269
9400 808436 658908 0.2745 0.2745 0.2745 0
9400 808436 435526 1 1 1 NAN
9400 808436 456888 1 1 1 NAN
9400 808436 224342 1 1 1 NAN
9400 808779 557444 0.632 0.6345 0.63325 6.72783e-06
9400 808779 336531 0.9685 0.9595 0.964 0.000583506
9400 808779 638411 0.3545 0.346 0.35025 7.93695e-05
9400 808779 167320 1 1 1 NAN
9400 808779 263311 1 1 1 NAN
9400 808870 14865 0.7895 0.8405 0.815 0.00431272
9400 808870 515944 0.3495 0.375 0.36225 0.000703658
9400 808870 621123 0.2205 0.23 0.22525 0.000129289
9400 808872 285153 1 1 1 NAN
9400 808872 289390 0.993 0.9945 0.99375 NAN
9600 733855 379512 0.487 0.5045 0.49575 0.000306272
9600 5372 264506 0.83 0.828 0.829 7.05423e-06
9600 5372 370833 0.83 0.828 0.829 7.05423e-06
9600 5372 816816 0.0175 0.017 0.01725 3.68679e-06
9600 5372 737383 0.0705 0.0615 0.066 0.000328499
9600 5372 796934 0.0255 0.024 0.02475 2.3304e-05
9600 5372 820537 0.0095 0.0085 0.009 2.803e-05
9600 5372 651456 0.171 0.1825 0.17675 0.000227219
9600 5372 752924 0.0275 0.0405 0.034 0.00128638
9600 5372 808110 0.0155 0.0185 0.017 0.000134642
9600 5372 824999 0.007 0.0045 0.00575 0.000273311
9600 5372 825728 0.0005 0.0005 0.0005 0
9600 5372 744960 0.0295 0.031 0.03025 1.91751e-05
9600 5372 826132 0.0005 0 0.00025 0.000250063
9600 5372 819897 0.0035 0.006 0.00475 0.000330517
9600 5372 825179 0.001 0 0.0005 0.00050025
9600 5372 825145 0.0005 0 0.00025 0.000250063
9600 5372 826082 0 0.0005 0.00025 0.000250063
9600 652511 818609 0.0295 0.028 0.02875 NAN
9600 652511 267495 1 1 1 NAN
9600 652511 819412 0.029 0.028 0.0285 NAN
9600 652511 68495 1 1 1 NAN
9600 652511 813242 0.032 0.037 0.0345 NAN
9600 652511 823565 0.0065 0.0105 0.0085 NAN
9600 652511 803385 0.0155 0.0165 0.016 NAN
9600 652511 826158 0 0.0005 0.00025 NAN
9600 616128 209057 1 1 1 NAN
9600 616128 825055 0.0065 0.0035 0.005 NAN
9600 792779 247809 0.67 0.694 0.682 0.000663974
9600 792779 232708 0.1095 0.1135 0.1115 4.03764e-05
9600 792779 68513 1 1 1 NAN
9600 792779 686871 0.597 0.5905 0.59375 4.37895e-05
9600 792779 824234 0.002 0.004 0.003 0.000334336
9600 792779 825545 0.0015 0.0015 0.0015 0
9600 792779 825327 0.0005 0.0015 0.001 0.00025025
9600 714626 519458 0.141 0.1445 0.14275 2.50261e-05
9600 714626 749777 0.1245 0.129 0.12675 4.57381e-05
9600 714626 638983 0.538 0.538 0.538 0
9600 822255 153794 0.7475 0.7555 0.7515 8.56771e-05
9600 822255 441595 1 1 1 NAN
9600 822255 545056 0.9805 0.976 0.97825 0.000237934
9600 822255 405551 0.362 0.36 0.361 4.33503e-06
9600 822255 315666 1 1 1 NAN
9600 822255 198491 1 1 1 NAN
9600 210729 271946 0.6205 0.63 0.62525 9.62924e-05
9600 210729 130643 0.6205 0.63 0.62525 9.62924e-05
9600 210729 338027 0.6205 0.63 0.62525 9.62924e-05
9600 210729 649863 0.336 0.338 0.337 4.47565e-06
9600 210729 157050 0.6205 0.63 0.62525 9.62924e-05
9600 210729 676751 0.2405 0.242 0.24125 3.07296e-06
9600 210729 820155 0.0155 0.009 0.01225 0.000872938
9600 210729 825732 0 0.001 0.0005 0.00050025
9600 526828 271677 0.451 0.4415 0.44625 9.13051e-05
9600 526828 492028 0.451 0.4415 0.44625 9.13051e-05
9600 526828 826071 0.0015 0.0005 0.001 0.00025025
9600 526828 799955 0.064 0.069 0.0665 0.00010068
9600 526828 826146 0.0005 0 0.00025 0.000250063
9600 526828 825875 0.0005 0.001 0.00075 8.33959e-05
9600 704990 824892 0.0015 0.002 0.00175 NAN
9600 704990 808889 0.0005 0.0025 0.0015 NAN
9600 704990 811215 0 0.001 0.0005 NAN
9600 822328 112235 1 1 1 NAN
9600 822328 519318 0.582 0.578 0.58 NAN
9600 822328 169276 1 1 1 1.64204e-05
9600 822328 770953 0.063 0.0755 0.06925 NAN
9600 700170 302147 1 1 1 NAN
9600 700170 328106 1 1 1 NAN
9600 700170 478158 0.3935 0.3755 0.3845 NAN
9600 700170 309426 0.1115 0.1075 0.1095 NAN
9600 700170 802962 0.0185 0.015 0.01675 0.000342264
9600 700170 823758 0.002 0.0025 0.00225 4.10215e-05
9600 700170 825561 0.002 0.002 0.002 0.00018595
9600 798097 546495 0.8545 0.8555 0.855 2.01654e-06
9600 814343 106138 0.739 0.732 0.7355 6.29691e-05
9600 814343 384291 0.914 0.917 0.9155 2.90849e-05
9600 814343 824959 0 0.0005 0.00025 0.000250063
9600 710545 169276 1 1 1 NAN
9600 824857 30219 1 1 1 NAN
9600 824857 290249 0.746 0.751 0.7485 NAN
9600 824857 592192 0.857 0.8555 0.85625 3.32009e-05
9600 821974 285153 1 1 1 NAN
9600 821974 616868 0.277 0.2915 0.28425 NAN
9600 821974 289390 1 1 1 0.000258353
9600 821974 248380 1 1 1 NAN
9600 822070 286228 1 1 1 NAN
9600 822070 153794 0.7475 0.7555 0.7515 NAN
9600 822070 441595 1 1 1 8.56771e-05
9600 822070 545056 0.9805 0.976 0.97825 NAN
9600 820380 169276 1 1 1 NAN
9600 825734 244157 0.7205 0.726 0.72325 3.77824e-05
9600 825734 176146 1 1 1 NAN
9600 825734 452410 0.4435 0.4455 0.4445 4.0499e-06
9600 825734 538751 0.3815 0.388 0.38475 4.46207e-05
9600 825924 286228 1 1 1 NAN
9600 826126 538206 0.1085 0.1235 0.116 0.000548545
9600 826126 572504 0.735 0.76 0.7475 0.000827842
9600 826126 30219 1 1 1 NAN
9600 826126 290249 0.746 0.751 0.7485 3.32009e-05
9600 826126 592192 0.857 0.8555 0.85625 4.56998e-06
9600 826126 76979 1 1 1 NAN
9600 826123 94024 1 1 1 NAN
9600 826123 517176 0.7355 0.735 0.73525 NAN
9600 826201 289390 1 1 1 NAN
9600 826202 142244 0.3155 0.302 0.30875 0.000213484
9600 826202 817955 0.0235 0.0195 0.0215 0.000190134
9600 826202 106138 0.739 0.732 0.7355 6.29691e-05
9600 826202 585801 0.588 0.5835 0.58575 2.08636e-05
9600 826202 384291 0.914 0.917 0.9155 2.90849e-05
9600 826203 808495 0.0315 0.0295 0.0305 NAN
9600 826203 686871 0.597 0.5905 0.59375 3.38183e-05
9800 5372 264506 0.878 0.883 0.8805 5.93995e-05
9800 5372 370833 0.878 0.883 0.8805 5.93995e-05
9800 5372 831750 0.0145 0.0175 0.016 0.000142912
9800 5372 737383 0.0975 0.0965 0.097 2.85417e-06
9800 5372 827964 0.054 0.0485 0.05125 0.000155532
9800 5372 834668 0.008 0.009 0.0085 2.96639e-05
9800 5372 744960 0.0125 0.011 0.01175 4.84415e-05
9800 5372 651456 0.2155 0.2155 0.2155 0
9800 5372 796934 0.0925 0.094 0.09325 6.65252e-06
9800 5372 835911 0.008 0.008 0.008 0
9800 5372 840162 0.005 0.003 0.004 0.000251004
9800 5372 834970 0.0065 0.007 0.00675 9.32218e-06
9800 5372 840819 0.003 0.0035 0.00325 1.92935e-05
9800 5372 840632 0.001 0.005 0.003 0.00133735
9800 5372 843314 0.0005 0.0005 0.0005 0
9800 5372 843345 0.0005 0 0.00025 0.000250063
9800 5372 841888 0.001 0.001 0.001 0
9800 5372 843367 0.0005 0 0.00025 0.000250063
9800 652511 267495 1 1 1 NAN
9800 652511 68495 1 1 1 NAN
9800 652511 818609 0.0435 0.0525 0.048 NAN
9800 652511 819412 0.062 0.069 0.0655 NAN
9800 652511 803385 0.0065 0.0055 0.006 NAN
9800 652511 832202 0.0155 0.0165 0.016 0.000443146
9800 842409 263311 1 1 1 NAN
9800 616128 209057 1 1 1 NAN
9800 792779 247809 0.6325 0.6185 0.6255 0.000209178
9800 792779 232708 0.1115 0.1155 0.1135 3.97544e-05
9800 792779 68513 1 1 1 NAN
9800 792779 686871 0.4855 0.4685 0.477 0.000289613
9800 834193 247809 0.6325 0.6185 0.6255 0.000209178
9800 834193 68513 1 1 1 NAN
9800 834193 413969 0.511 0.5155 0.51325 2.02642e-05
9800 714626 519458 0.0975 0.0845 0.091 0.000510765
9800 714626 749777 0.0975 0.0845 0.091 0.000510765
9800 714626 638983 0.3825 0.3945 0.3885 0.000151536
9800 822255 153794 0.7755 0.7805 0.778 3.61866e-05
9800 822255 441595 1 1 1 NAN
9800 822255 545056 1 1 1 NAN
9800 822255 839188 0.011 0.006 0.0085 0.000741598
9800 822255 405551 0.4005 0.397 0.39875 1.27738e-05
9800 822255 315666 1 1 1 NAN
9800 822255 198491 1 1 1 NAN
9800 210729 271946 0.8085 0.7845 0.7965 0.000888408
9800 210729 130643 0.8085 0.7845 0.7965 0.000888408
9800 210729 338027 0.8085 0.7845 0.7965 0.000888408
9800 210729 649863 0.4595 0.463 0.46125 1.2324e-05
