position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
1763179 40063516 0.000652584 47604 m2 0.538 0.556 0.52 -0.000144 0.00130353
616694 18125618 0.00119619 21534 m2 0.56725 0.421 0.7135 0.00117 0.0871325
268956 26297965 0.000283711 31245 m2 0.48625 0.68 0.2925 -0.00155 0.15027
616088 8802411 0.00238356 10458 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1171898 6529121 0.00246976 7758 m2 0.509 0.665 0.353 -0.001248 0.0973755
1325783 31790337 -0.00248297 37772 m2 0.42 0.337 0.503 0.000664 0.02828
447980 14226316 0.00138227 16901 m2 0.448 0.3385 0.5575 0.000876 0.0484854
609445 12075512 0.000925349 14345 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1049421 35777419 0.00208824 42509 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1514904 40344044 0.00153209 47938 m2 0.61625 0.575 0.6575 0.00033 0.0071952
499574 41313771 -0.00153924 49090 m2 0.0775 0.072 0.083 4.4e-05 0.000423114
1244663 41744757 0.00153187 49601 m2 0.0945 0.087 0.102 6e-05 0.000657358
677349 41748164 -0.00163454 49605 m2 0.2035 0.163 0.244 0.000324 0.0101195
442295 18450028 0.000711201 21920 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1324088 10510775 0.00251676 12488 m2 0.58 0.663 0.497 -0.000664 0.02828
1560647 38953980 0.00153842 46286 m2 0.484 0.497 0.471 -0.000104 0.000676693
290663 40643479 0.000720823 48294 m2 0.7625 0.795 0.73 -0.00026 0.00583261
1939288 38623625 0.00225581 45891 m2 0.16975 0.179 0.1605 -7.4e-05 0.000607106
1070542 30714884 -0.00151524 36492 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1350299 10196217 0.00161897 12115 m2 0.58 0.663 0.497 -0.000664 0.02828
1062676 17440478 0.00158448 20720 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1955712 41737114 0.00201934 49592 m2 0.0525 0.047 0.058 4.4e-05 0.000608117
1761413 39905055 -0.00278141 47415 m2 0.57875 0.5725 0.585 5e-05 0.000160225
376526 40980727 -0.00146039 48694 m2 0.10775 0.0955 0.12 9.8e-05 0.00156088
19147 41435865 0.000502812 49234 m2 0.05075 0.0635 0.038 -0.000102 0.00337446
1355753 40916391 -0.00184353 48618 m2 0.18225 0.1995 0.165 -0.000138 0.0019966
1168916 38246311 0.000126811 45444 m2 0.509 0.665 0.353 -0.001248 0.0973755
869603 41092569 -0.00228084 48827 m2 0.55675 0.5675 0.546 -8.6e-05 0.000468283
323010 41269944 0.00285767 49037 m2 0.1555 0.131 0.18 0.000196 0.0045709
271018 23025034 -0.0016963 27359 m2 0.48625 0.68 0.2925 -0.00155 0.15027
254 41450061 -0.00183417 49251 m2 0.1115 0.113 0.11 -1.2e-05 2.27117e-05
1055965 20557849 0.000369572 24424 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1055596 23768888 0.00242629 28241 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
637068 33443534 -0.00076793 39735 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
240796 37374472 -0.000514611 44407 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1672688 39201312 0.00136293 46579 m2 0.188 0.191 0.185 -2.4e-05 5.89561e-05
861750 41547002 0.000318706 49367 m2 0.15 0.163 0.137 -0.000104 0.00132549
617536 14503693 0.00324738 17231 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1187424 16618870 -0.00266614 19744 m2 0.491 0.335 0.647 0.001248 0.0973755
370746 39511490 -0.00104909 46947 m2 0.1955 0.1975 0.1935 -1.6e-05 2.54324e-05
1221313 41006545 0.00327446 48725 m2 0.40975 0.433 0.3865 -0.000186 0.00223507
258961 24059420 0.000896201 28586 m2 0.51375 0.32 0.7075 0.00155 0.15027
615932 12451420 -0.00228425 14790 m2 0.56725 0.421 0.7135 0.00117 0.0871325
626354 40127672 0.0018808 47680 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
476622 15470131 -0.00162871 18379 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1010420 40835388 -0.00170462 48522 m2 0.26525 0.19 0.3405 0.000602 0.0290548
461653 19934834 0.00176529 23684 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1190509 32770994 -0.00223727 38936 m2 0.509 0.665 0.353 -0.001248 0.0973755
885189 39789479 -0.000372974 47278 m2 0.127 0.156 0.098 -0.000232 0.00758539
1056239 20367195 0.000147571 24198 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
393373 40421535 0.00290442 48030 m2 0.5205 0.5305 0.5105 -8e-05 0.000400674
1325932 34631544 -0.000374858 41145 m2 0.42 0.337 0.503 0.000664 0.02828
1731632 40991813 0.00018938 48708 m2 0.13875 0.1505 0.127 -9.4e-05 0.00115535
1269766 40559980 -0.000712494 48194 m2 0.1525 0.17 0.135 -0.00014 0.00236955
378571 39119373 -0.00149605 46482 m2 0.23725 0.2255 0.249 9.4e-05 0.000762935
247404 29007579 0.00422633 34464 m2 0.51375 0.32 0.7075 0.00155 0.15027
1333136 41045629 0.000469589 48771 m2 0.1555 0.176 0.135 -0.000164 0.0032002
1181084 5189058 -0.00231504 6167 m2 0.491 0.335 0.647 0.001248 0.0973755
623637 15512998 0.00134512 18430 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1351452 32402949 -0.00130404 38500 m2 0.58 0.663 0.497 -0.000664 0.02828
1054806 36916896 -0.000721585 43863 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
644437 41130097 0.000292833 48872 m2 0.473 0.507 0.439 -0.000272 0.00463752
1901888 39121905 -0.00529231 46485 m2 0.55825 0.5735 0.543 -0.000122 0.000943049
464372 29696816 -0.00156517 35283 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1158190 41955735 0.000738043 49852 m2 0.05075 0.0625 0.039 -9.4e-05 0.00286589
1586875 35980330 0.00307233 42749 m2 0.7635 0.748 0.779 0.000124 0.00133053
1332339 41265852 -0.00258717 49032 m2 0.145 0.1255 0.1645 0.000156 0.00306715
1041496 20217050 -0.0011844 24020 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
836179 40632210 0.00348066 48280 m2 0.28775 0.279 0.2965 7e-05 0.000373567
109736 39627995 0.000366344 47086 m2 0.3185 0.309 0.328 7.6e-05 0.000415788
1055289 29702714 0.00154086 35291 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
518516 41879186 0.00310575 49761 m2 0.058 0.066 0.05 -6.4e-05 0.00117139
228940 41184570 -0.00509273 48936 m2 0.06125 0.037 0.0855 0.000194 0.0102275
1178581 41397319 0.00194817 49189 m2 0.1765 0.2365 0.1165 -0.00048 0.0247682
241944 8917713 0.00233824 10595 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1070447 18167525 -0.000618856 21584 m2 0.53575 0.4075 0.664 0.001026 0.0661303
119949 41921734 -0.00150502 49811 m2 0.076 0.0905 0.0615 -0.000116 0.00299399
343090 40336248 -0.00133453 47929 m2 0.36775 0.3595 0.376 6.6e-05 0.000292729
635209 17380436 0.00136885 20649 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1326657 24819759 -0.00348307 29490 m2 0.58 0.663 0.497 -0.000664 0.02828
1585004 40141799 0.000386504 47697 m2 0.1105 0.1025 0.1185 6.4e-05 0.000651136
1017824 19077936 -0.00301401 22665 m2 0.53575 0.4075 0.664 0.001026 0.0661303
201937 41026067 0.00081502 48748 m2 0.25375 0.3315 0.176 -0.000622 0.0319235
113647 40230046 0.00254694 47802 m2 0.3095 0.319 0.3 -7.6e-05 0.000422302
352484 41849470 -0.00343982 49725 m2 0.061 0.07 0.052 -7.2e-05 0.00141413
1231163 39382384 -0.000662734 46795 m2 0.44325 0.434 0.4525 7.4e-05 0.000346716
1344568 8250281 0.000437607 9803 m2 0.42 0.337 0.503 0.000664 0.02828
593336 37445553 3.84382e-05 44492 m2 0.2395 0.2465 0.2325 -5.6e-05 0.000269024
66461 41707292 -0.00203816 49557 m2 0.13175 0.161 0.1025 -0.000234 0.00747922
505866 40901103 -0.00207863 48600 m2 0.22375 0.2475 0.2 -0.00019 0.0032476
905018 39367529 2.57294e-05 46777 m2 0.26625 0.2455 0.287 0.000166 0.00220393
1072511 34558821 -0.00123082 41059 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
273862 16567339 0.0021886 19683 m2 0.48625 0.68 0.2925 -0.00155 0.15027
479351 40028109 -0.000237083 47562 m2 0.448 0.3385 0.5575 0.000876 0.0484854
479081 15694392 -0.00170962 18645 m2 0.448 0.3385 0.5575 0.000876 0.0484854
640390 11736674 -0.00295521 13941 m2 0.56725 0.421 0.7135 0.00117 0.0871325
668332 41785129 -0.000412186 49649 m2 0.12825 0.137 0.1195 -7e-05 0.000684805
1710774 33974027 0.00259543 40365 m2 0.86125 0.8495 0.873 9.4e-05 0.00115535
251018 40594980 -0.00154842 48236 m2 0.05925 0.039 0.0795 0.000162 0.00735677
142624 39693804 -0.000520385 47164 m2 0.13875 0.136 0.1415 2.2e-05 6.32853e-05
115357 41934066 -0.00193151 49826 m2 0.0785 0.0795 0.0775 -8e-06 1.3824e-05
1641770 40391560 -0.00175473 47994 m2 0.1985 0.205 0.192 -5.2e-05 0.00026556
1341457 16582311 0.00205435 19701 m2 0.58 0.663 0.497 -0.000664 0.02828
1331679 35543484 -0.00061851 42231 m2 0.42 0.337 0.503 0.000664 0.02828
206107 40086826 0.00268974 47632 m2 0.2645 0.2465 0.2825 0.000144 0.00166547
335750 35629925 0.00278537 42334 m2 0.75725 0.7305 0.784 0.000214 0.00389268
448242 15816665 0.000389799 18791 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1965448 40491284 -0.000684155 48113 m2 0.67075 0.655 0.6865 0.000126 0.00112325
1183703 22214669 -3.52209e-05 26394 m2 0.491 0.335 0.647 0.001248 0.0973755
1018122 6752221 -0.000498981 8023 m2 0.53575 0.4075 0.664 0.001026 0.0661303
618814 37546179 -0.00255957 44612 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1046442 8797884 0.00100728 10453 m2 0.53575 0.4075 0.664 0.001026 0.0661303
356046 41327856 -0.00102584 49106 m2 0.10075 0.104 0.0975 -2.6e-05 0.000116585
1348129 29763566 0.0009672 35363 m2 0.58 0.663 0.497 -0.000664 0.02828
1769174 41673775 -6.84789e-05 49517 m2 0.087 0.065 0.109 0.000176 0.00609334
220724 15632414 0.00132845 18572 m2 0.48625 0.68 0.2925 -0.00155 0.15027
640446 11006461 0.000919626 13075 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1334998 38298463 -0.000559085 45506 m2 0.42 0.337 0.503 0.000664 0.02828
1120172 40036048 -0.000461527 47571 m2 0.1145 0.128 0.101 -0.000108 0.00179752
1347429 4624371 0.00261957 5496 m2 0.58 0.663 0.497 -0.000664 0.02828
520404 41363371 0.000592914 49148 m2 0.31875 0.312 0.3255 5.4e-05 0.000209822
1587543 34381855 -0.00205017 40849 m2 0.33475 0.317 0.3525 0.000142 0.00141479
1022719 28672172 0.00258787 34066 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
271113 25213238 -0.00578695 29957 m2 0.51375 0.32 0.7075 0.00155 0.15027
1046881 28272431 -0.000804529 33590 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1324217 18133527 -0.00153524 21544 m2 0.58 0.663 0.497 -0.000664 0.02828
1327879 38348919 0.00119249 45566 m2 0.23325 0.24 0.2265 -5.4e-05 0.000254761
1154451 9915952 0.00124082 11782 m2 0.491 0.335 0.647 0.001248 0.0973755
1869367 39476792 -0.00298332 46906 m2 0.58675 0.6 0.5735 -0.000106 0.000724045
221033 4021303 -0.00253122 4778 m2 0.51375 0.32 0.7075 0.00155 0.15027
1939941 37984060 -0.0023228 45132 m2 0.77625 0.792 0.7605 -0.000126 0.00142822
1206943 40954858 -0.00060993 48663 m2 0.09025 0.08 0.1005 8.2e-05 0.00127961
1031879 31723032 -0.000511774 37692 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1723056 37111434 0.00308656 44094 m2 0.13875 0.1505 0.127 -9.4e-05 0.00115535
1380822 32569907 0.00142556 38698 m2 0.49175 0.4985 0.485 -5.4e-05 0.0001823
280724 32718920 0.00022788 38874 m2 0.48225 0.3185 0.646 0.00131 0.107392
1037367 24078508 0.0015995 28609 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1166619 15133623 -0.000274417 17979 m2 0.509 0.665 0.353 -0.001248 0.0973755
1290631 41921456 -0.00177036 49811 m2 0.0665 0.067 0.066 -4e-06 4.02721e-06
224828 39299644 0.000651142 46696 m2 0.146 0.09 0.202 0.000448 0.0251516
304399 41455350 0.000588847 49257 m2 0.059 0.0505 0.0675 6.8e-05 0.00130136
1548557 40228489 -0.000962208 47800 m2 0.6955 0.707 0.684 -9.2e-05 0.00062447
1065275 9952479 -0.000730484 11826 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1336068 14638274 0.000601553 17391 m2 0.42 0.337 0.503 0.000664 0.02828
598136 41637810 -0.00342726 49474 m2 0.12 0.148 0.092 -0.000224 0.00742424
232474 20883162 -0.000380426 24812 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1799137 36618782 0.000822402 43508 m2 0.8715 0.8505 0.8925 0.000168 0.00393793
1877426 40286188 -0.00230662 47869 m2 0.2215 0.2285 0.2145 -5.6e-05 0.000284161
461036 7156212 -0.00116669 8503 m2 0.448 0.3385 0.5575 0.000876 0.0484854
476067 23764686 -0.00026546 28236 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
470161 33130231 -0.00105386 39363 m2 0.448 0.3385 0.5575 0.000876 0.0484854
213142 39444985 -0.00459585 46869 m2 0.5425 0.5555 0.5295 -0.000104 0.00068092
620049 14841616 -0.00232431 17632 m2 0.56725 0.421 0.7135 0.00117 0.0871325
504417 41090621 0.00238227 48825 m2 0.1245 0.1415 0.1075 -0.000136 0.00265138
718943 40782791 -0.0036167 48459 m2 0.45175 0.4175 0.486 0.000274 0.00473636
753643 41497371 0.000408076 49308 m2 0.057 0.074 0.04 -0.000136 0.00537664
1650004 40553075 -0.000414647 48186 m2 0.12175 0.1425 0.101 -0.000166 0.0040267
270550 17894842 -0.00274409 21259 m2 0.51375 0.32 0.7075 0.00155 0.15027
1049953 33322776 -0.000163401 39592 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1394221 41780497 -0.00405481 49643 m2 0.19275 0.1855 0.2 5.8e-05 0.000337811
1020267 39115957 -0.00335774 46478 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1654354 40564244 -0.000749886 48199 m2 0.1935 0.184 0.203 7.6e-05 0.000578312
818450 41782719 0.00102055 49646 m2 0.08925 0.0945 0.084 -4.2e-05 0.000339087
225779 22763252 -0.00135241 27048 m2 0.51375 0.32 0.7075 0.00155 0.15027
1330664 26490715 0.00125244 31474 m2 0.42 0.337 0.503 0.000664 0.02828
604836 26516232 0.000358495 31505 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
800243 40917818 -0.000673597 48620 m2 0.463 0.4755 0.4505 -0.0001 0.000628441
466130 13773041 -0.00117473 16362 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1350790 28217942 0.000589404 33525 m2 0.58 0.663 0.497 -0.000664 0.02828
1041484 9751648 -0.000437572 11586 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1977975 41543685 0.000965278 49363 m2 0.09225 0.102 0.0825 -7.8e-05 0.00113521
615684 13607362 0.00137211 16164 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1423093 41633794 -0.00103106 49470 m2 0.16325 0.159 0.1675 3.4e-05 0.00013223
456569 34283515 -0.000809199 40733 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
546009 39743957 -0.00181773 47224 m2 0.5265 0.5195 0.5335 5.6e-05 0.000196552
511712 36969745 0.000567024 43925 m2 0.444 0.4565 0.4315 -0.0001 0.00063294
1325982 23421554 -0.0016075 27828 m2 0.42 0.337 0.503 0.000664 0.02828
194300 41699759 -0.00201516 49548 m2 0.0775 0.081 0.074 -2.8e-05 0.000171344
1344255 17284633 0.00139991 20535 m2 0.58 0.663 0.497 -0.000664 0.02828
904050 41341574 0.00389397 49123 m2 0.1595 0.1835 0.1355 -0.000192 0.00429659
1463114 38379763 0.000390515 45602 m2 0.87525 0.8815 0.869 -5e-05 0.000357756
1023061 16532935 -0.000386729 19642 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
453486 14942828 0.00474991 17752 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
703468 41229439 0.00123127 48989 m2 0.11425 0.115 0.1135 -6e-06 5.55847e-06
240717 26568432 0.0028055 31567 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1490708 33535614 -0.000720289 39845 m2 0.301 0.3425 0.2595 -0.000332 0.00818564
449210 29339631 0.00164714 34859 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
442953 33521429 -0.00479605 39828 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1020537 38480411 -0.0019211 45721 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1380967 24242514 -0.00313129 28804 m2 0.73575 0.763 0.7085 -0.000218 0.00381933
476567 15563384 -0.00301883 18490 m2 0.448 0.3385 0.5575 0.000876 0.0484854
248887 40723815 0.00275266 48389 m2 0.32575 0.196 0.4555 0.001038 0.0766495
266532 24810919 0.000287164 29479 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1614541 40770913 -0.00372717 48445 m2 0.294 0.2655 0.3225 0.000228 0.00391325
1952049 37230975 -0.00170574 44236 m2 0.25675 0.247 0.2665 7.8e-05 0.000498154
227984 31129931 -0.000575422 36986 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1178781 8924506 0.00292055 10603 m2 0.491 0.335 0.647 0.001248 0.0973755
1982954 41469578 0.000440131 49274 m2 0.1425 0.1435 0.1415 -8e-06 8.18372e-06
440796 11829732 -0.00143885 14052 m2 0.448 0.3385 0.5575 0.000876 0.0484854
238107 24980576 -0.00415651 29681 m2 0.48625 0.68 0.2925 -0.00155 0.15027
272648 12352252 0.00233777 14673 m2 0.48625 0.68 0.2925 -0.00155 0.15027
136587 40572333 -0.00154408 48209 m2 0.2725 0.2865 0.2585 -0.000112 0.000988682
1497653 37638989 0.000852366 44722 m2 0.30325 0.3025 0.304 6e-06 2.66222e-06
270617 9242732 0.00131227 10982 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1114291 36667840 -0.00307127 43566 m2 0.3845 0.3685 0.4005 0.000128 0.00108172
974214 41143001 0.00148638 48887 m2 0.771 0.792 0.75 -0.000168 0.00249775
230243 40950644 0.00224812 48659 m2 0.3825 0.5365 0.2285 -0.001232 0.100409
1909715 40562744 0.00046374 48198 m2 0.103 0.0975 0.1085 4.4e-05 0.000327413
1896002 39140662 0.00200352 46508 m2 0.637 0.649 0.625 -9.6e-05 0.000622754
760856 41716739 -0.00451443 49568 m2 0.1505 0.171 0.13 -0.000164 0.00328706
78022 30567610 0.00124851 36316 m2 0.28825 0.2815 0.295 5.4e-05 0.000222081
1335519 16856567 -0.000590949 20027 m2 0.42 0.337 0.503 0.000664 0.02828
625064 14614156 0.000502785 17362 m2 0.56725 0.421 0.7135 0.00117 0.0871325
705106 41851177 -0.00284498 49727 m2 0.07025 0.0735 0.067 -2.6e-05 0.000161716
626514 14200019 0.00287002 16870 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
894472 40719300 -0.000304699 48384 m2 0.2645 0.297 0.232 -0.00026 0.00542948
639759 3309558 -0.00153824 3933 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1051549 34995328 -0.000242909 41578 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1068854 20847638 -0.000516755 24769 m2 0.53575 0.4075 0.664 0.001026 0.0661303
725479 41242804 0.00185912 49005 m2 0.11075 0.088 0.1335 0.000182 0.00525527
632878 29118889 -0.00175915 34596 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1156965 28531350 -0.00116811 33898 m2 0.509 0.665 0.353 -0.001248 0.0973755
439622 18530579 0.00280548 22016 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
478246 10800354 -0.00227157 12830 m2 0.448 0.3385 0.5575 0.000876 0.0484854
54522 41395682 -0.000140428 49187 m2 0.07125 0.0645 0.078 5.4e-05 0.000688532
1449968 41354586 0.00270462 49138 m2 0.322 0.328 0.316 -4.8e-05 0.000164899
1320472 9743420 0.000654102 11577 m2 0.58 0.663 0.497 -0.000664 0.02828
477003 10934775 0.0019481 12990 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
488077 39526984 -0.00237757 46966 m2 0.19125 0.1675 0.215 0.00019 0.0036468
229965 41096664 0.000564037 48832 m2 0.24875 0.3445 0.153 -0.000766 0.0490603
86077 41261188 0.00189371 49027 m2 0.5855 0.607 0.564 -0.000172 0.0019047
439737 41334874 -0.00121648 49115 m2 0.25 0.308 0.192 -0.000464 0.0179413
344175 41392620 8.95092e-05 49183 m2 0.2195 0.229 0.21 -7.6e-05 0.000526793
1194194 16073170 -0.00374211 19096 m2 0.509 0.665 0.353 -0.001248 0.0973755
1191978 27785221 -0.00207437 33011 m2 0.491 0.335 0.647 0.001248 0.0973755
449658 9176224 0.00209024 10903 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1085155 39251431 -0.00219929 46639 m2 0.33775 0.3235 0.352 0.000114 0.000907846
618302 16145128 -0.000284944 19181 m2 0.56725 0.421 0.7135 0.00117 0.0871325
760253 39719187 -0.00264505 47194 m2 0.30975 0.359 0.2605 -0.000394 0.0113447
1152079 40980632 -0.00086103 48694 m2 0.05125 0.0425 0.06 7e-05 0.0015746
1716494 39913241 0.000115033 47425 m2 0.86125 0.8495 0.873 9.4e-05 0.00115535
1465404 41355896 0.000996453 49140 m2 0.055 0.051 0.059 3.2e-05 0.00030784
676341 38582652 0.00315704 45843 m2 0.9305 0.9255 0.9355 4e-05 0.00038658
1573936 39899596 2.14054e-05 47409 m2 0.1155 0.137 0.094 -0.000172 0.00452478
1154216 33534350 -0.00017288 39844 m2 0.509 0.665 0.353 -0.001248 0.0973755
518884 40798159 0.000611782 48478 m2 0.32975 0.347 0.3125 -0.000138 0.00134635
1375406 41372524 0.00185766 49159 m2 0.141 0.1215 0.1605 0.000156 0.00313947
1048623 41167373 0.00227721 48916 m2 0.21775 0.2835 0.152 -0.000526 0.0253798
1171057 7195214 -0.00340441 8550 m2 0.491 0.335 0.647 0.001248 0.0973755
440755 12699338 0.00392139 15084 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1669798 40867303 -0.000420699 48559 m2 0.34025 0.3685 0.312 -0.000226 0.00355516
46207 41783057 0.00243064 49647 m2 0.0565 0.0445 0.0685 9.6e-05 0.0027013
1325805 6609868 0.00254213 7854 m2 0.58 0.663 0.497 -0.000664 0.02828
771433 40321831 0.000851726 47912 m2 0.05325 0.0695 0.037 -0.00013 0.00523783
1660747 41537611 -0.000651003 49356 m2 0.09125 0.079 0.1035 9.8e-05 0.00180965
668771 41510703 0.00253461 49324 m2 0.16175 0.1585 0.165 2.6e-05 7.7902e-05
1403400 31837646 -0.000305792 37828 m2 0.061 0.08 0.042 -0.000152 0.00630248
1533976 39861690 -0.000187205 47363 m2 0.07 0.05 0.09 0.00016 0.00614439
1884378 38179161 0.00128859 45364 m2 0.51725 0.497 0.5375 0.000162 0.0016422
1421137 41302644 -0.002938 49076 m2 0.08125 0.099 0.0635 -0.000142 0.00422062
1350600 21796807 0.00240871 25898 m2 0.42 0.337 0.503 0.000664 0.02828
694374 41347581 0.00157785 49130 m2 0.254 0.2875 0.2205 -0.000268 0.00592266
236621 18878286 0.000129467 22428 m2 0.51375 0.32 0.7075 0.00155 0.15027
451666 19240900 0.000740763 22859 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
18779 41614765 1.17195e-05 49447 m2 0.13625 0.1535 0.119 -0.000138 0.00252845
934808 41666398 -0.00126092 49508 m2 0.11125 0.0995 0.123 9.4e-05 0.00139636
1350000 13865872 0.00336278 16472 m2 0.58 0.663 0.497 -0.000664 0.02828
452754 30938526 -0.00226546 36758 m2 0.448 0.3385 0.5575 0.000876 0.0484854
558954 40226874 0.000384929 47798 m2 0.3095 0.3065 0.3125 2.4e-05 4.21132e-05
65318 38965798 0.00286287 46300 m2 0.3665 0.374 0.359 -6e-05 0.000242271
425448 40886156 0.00294294 48582 m2 0.15825 0.165 0.1515 -5.4e-05 0.000342043
1043771 28558814 0.00190152 33930 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1036442 37512591 -0.00211849 44572 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
638321 38617024 0.00246271 45883 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
257835 22145950 -0.00110409 26313 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1051402 18870569 -0.00195717 22419 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1191756 35192162 0.00433988 41812 m2 0.509 0.665 0.353 -0.001248 0.0973755
697565 33835233 0.00141233 40200 m2 0.87225 0.8875 0.857 -0.000122 0.00208707
1168779 41867535 -0.00253304 49747 m2 0.06 0.0755 0.0445 -0.000124 0.00425975
1370317 41693324 6.68591e-05 49540 m2 0.3325 0.343 0.322 -8.4e-05 0.000496747
1338385 41162941 -0.00173285 48910 m2 0.2075 0.146 0.269 0.000492 0.0230003
1061976 19053758 0.00383947 22637 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1036220 40823449 0.00123705 48508 m2 0.39025 0.494 0.2865 -0.00083 0.0452357
1017879 35438835 0.00456469 42106 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1864622 38127418 -0.00229972 45303 m2 0.364 0.3635 0.3645 4e-06 1.07989e-06
